file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-01-02-01-02.wav,0 days,0 days 00:00:03.837166667,35.881207,0.063828155,34.08309,36.50381,37.674885,3.591793,37.23415,32.469124,20.360569,5.7384763,0.16672088,1.3685563,0.0010339657,0.029693117,0.2765762,0.27554223,3.0342863,1.8284956,3.5775695,2.7565126,0.016559044,0.94113106,1.1479491,0.8765344,8.906011,0.40897253,4.647966,1.6545904,21.037424,0.41661826,617.9101,0.3305938,1272.5391,0.17301425,-133.94435,-0.67377305,1621.0148,0.1299424,-129.8753,-0.67147607,2704.3032,0.1029933,-132.94633,-0.62550783,-11.61611,-0.7332569,23.195473,0.48703355,0.118642025,0.22557966,-0.013421646,-0.8879267,-4.86661,12.702369,0.09609906,0.013360996,1.8324608,1.32626,0.28399998,0.17568153,0.3733333,0.42667967
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-01-02-02-02.wav,0 days,0 days 00:00:03.970625,35.86321,0.06676189,33.661552,35.90812,38.154434,4.492882,38.62566,37.375954,21.679913,8.307956,0.17011069,1.2695972,0.004819084,0.061513387,0.32390216,0.31908306,4.9006443,3.9339132,3.6711836,2.1804545,0.019984812,1.1112231,1.1202888,0.94073105,8.790285,0.37955576,4.928666,1.4930598,21.137615,0.38665885,603.0529,0.3223957,1345.5562,0.4765707,-133.34923,-0.6817535,1596.6396,0.14471224,-129.73154,-0.6752524,2691.0117,0.103178315,-132.6497,-0.63190705,-10.314155,-0.78741455,21.27117,0.48065522,0.12521592,0.24571934,-0.01268463,-0.95035785,-0.9836018,8.440735,0.10817435,0.011345563,2.0202022,1.2787725,0.294,0.17327434,0.38833332,0.42764536
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-02-01-01-02.wav,0 days,0 days 00:00:04.137479167,35.769913,0.07848841,33.48936,34.610405,38.121563,4.632202,47.518913,60.600292,19.964188,11.666853,0.13424996,1.2915198,0.006547255,0.07027742,0.21607018,0.20952292,2.7815921,2.2892644,3.3300362,1.8295327,0.018642759,1.0485283,1.1835309,0.98436326,9.280641,0.42398202,6.9333396,1.2553071,22.088621,0.4752389,628.63367,0.35361925,1264.4855,0.22137593,-141.1572,-0.60725194,1646.369,0.165488,-139.07613,-0.59655124,2775.2952,0.08577379,-141.28801,-0.5644247,-12.735324,-0.79530734,23.122229,0.43414304,0.12065349,0.21320862,-0.011111417,-1.3988432,-1.9938118,8.999395,0.084377326,0.0072644553,2.1844661,1.7199018,0.19,0.07348469,0.36857143,0.42565677
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-02-01-02-02.wav,0 days,0 days 00:00:04.037375,35.74948,0.06930787,33.83496,34.652493,38.66884,4.8338776,65.41161,65.2945,12.047861,5.0315413,0.14660484,1.3531344,0.0019476585,0.06397076,0.24316968,0.24122202,3.6954176,2.6062698,3.6568449,2.4337971,0.021281395,1.1415981,1.026562,0.94621414,9.713091,0.36837882,5.102082,1.7326659,21.10205,0.49106726,575.9093,0.36224148,1238.0277,0.18843336,-139.15034,-0.62263095,1632.2922,0.19198242,-136.22783,-0.61650485,2751.71,0.10397342,-139.00055,-0.57526153,-11.712756,-0.8556522,22.56749,0.45693228,0.11453962,0.24603929,-0.013104317,-1.1528512,-1.7885225,9.796905,0.1097733,0.0110473335,1.9900497,2.0151134,0.16499999,0.084409714,0.30875,0.41992372
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-02-02-01-02.wav,0 days,0 days 00:00:04.104104167,36.506977,0.061824527,34.301304,36.860497,38.96748,4.666176,31.07103,26.43353,14.4653015,3.5868578,0.15874544,1.3339092,0.0075544068,0.06512001,0.2611864,0.25363198,3.56819,2.7906148,2.6223502,1.474273,0.01836585,1.1737897,1.1583884,0.98607653,9.76207,0.35561258,5.8169966,1.6876931,22.653412,0.4028852,648.2273,0.3530735,1274.3279,0.18535577,-137.48445,-0.6448274,1629.9594,0.16890034,-133.76845,-0.6484035,2775.0022,0.108633816,-137.30605,-0.5965057,-11.806051,-0.72457105,23.734625,0.44981292,0.12559386,0.2462705,-0.011406068,-1.047545,-0.97985095,8.874815,0.110865325,0.010639653,2.2004893,1.2376238,0.28599998,0.18051039,0.41666666,0.42354324
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-02-02-02-02-02.wav,0 days,0 days 00:00:04.104104167,34.789627,0.12193176,33.764526,34.98764,38.103508,4.3389816,67.79881,44.602783,25.852615,11.618861,0.15761104,1.2197137,0.0011802204,0.07497748,0.2879145,0.28673428,2.8054354,2.6380239,2.9001117,1.705061,0.03328273,1.9052207,1.0701511,1.008927,8.764489,0.42235276,6.124159,1.2430232,24.250965,0.30749622,611.33276,0.31326446,1223.199,0.17703761,-128.97862,-0.71538734,1652.5216,0.15364337,-129.6531,-0.66957057,2780.5054,0.101706944,-132.97748,-0.6202497,-12.169356,-0.6805483,23.386599,0.44915307,0.121442474,0.21647981,-0.013446316,-0.872215,-3.2365685,11.285358,0.10934931,0.012882295,1.9559904,1.4851485,0.255,0.115722366,0.3983333,0.41862535
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-01-01-01-03.wav,0 days,0 days 00:00:03.837166667,24.805136,0.11583304,21.738407,25.251244,26.83767,5.099262,35.10398,28.684135,22.064306,6.9993367,0.14725316,1.1667656,0.002417014,0.084355466,0.27124014,0.26882312,4.208064,2.6551366,3.3842072,1.7845228,0.038533214,1.0742682,1.3612856,0.7452946,3.7945302,0.82083577,5.669587,0.97587615,20.324873,0.36836275,495.38416,0.5104854,1093.0293,0.26145887,-129.32938,-0.70433533,1480.11,0.20897919,-130.9816,-0.66497356,2445.444,0.13989806,-132.34251,-0.64457756,-13.07511,-0.56846935,20.585579,0.3840988,0.06926449,0.5370456,-0.01799623,-0.6368025,-3.9225163,11.753987,0.082436465,0.011039611,2.356021,1.591512,0.22833334,0.093348205,0.37666667,0.42259777
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-01-01-02-03.wav,0 days,0 days 00:00:03.737062500,25.215706,0.107700355,21.759262,25.852276,27.653957,5.8946953,57.074085,52.35292,28.915989,9.249268,0.15704139,1.1542358,0.0016088272,0.113487326,0.28921846,0.28760964,4.321957,2.334637,3.1607068,1.7291135,0.029899068,1.1625527,1.4624734,0.70828927,3.1066792,1.1726943,4.436924,1.2407739,17.78703,0.5575644,463.8203,0.4388797,1122.1697,0.24988364,-128.06955,-0.7197683,1463.2837,0.18294246,-130.11273,-0.6729554,2438.9104,0.10856663,-131.27142,-0.65548235,-12.02275,-0.65024626,19.318953,0.44320476,0.07200065,0.51528466,-0.016950158,-0.6323142,-2.614383,10.210362,0.0984896,0.011625721,2.419355,1.6348774,0.22333333,0.112792835,0.3142857,0.40088674
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-01-02-01-03.wav,0 days,0 days 00:00:03.837166667,23.669851,0.086628415,21.877504,23.336025,25.056835,3.1793308,68.75606,60.61176,19.338346,8.330498,0.15912208,1.0258912,0.013267847,0.11642441,0.28218082,0.26891297,2.7209132,1.8632947,2.288916,1.369401,0.025580086,0.7597793,1.5833005,0.8001968,3.3679178,0.82572055,5.9636097,0.7896451,17.701256,0.3571518,482.49103,0.39226475,1164.7523,0.21038249,-124.746895,-0.7481975,1471.7657,0.16296853,-128.24243,-0.6891166,2424.8406,0.08356772,-129.27695,-0.6736126,-12.9043045,-0.401011,18.629387,0.26890123,0.066983424,0.45830956,-0.01862613,-0.6728437,-1.1430479,7.1543055,0.06135232,0.00749575,2.356021,1.32626,0.28599998,0.073647805,0.444,0.40564024
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-01-02-02-03.wav,0 days,0 days 00:00:03.970625,30.774616,0.19369635,26.500816,30.305334,31.680264,5.179447,424.38864,209.39177,54.293163,45.514153,0.3159173,1.0831856,0.010756612,0.23888735,0.5667753,0.5560187,4.795658,3.4664314,5.4844313,3.0265648,0.03952998,2.1559525,1.5105652,0.7530669,5.0279346,0.8879085,5.12443,1.2478063,17.527641,0.5505844,540.7262,0.47972268,1058.8746,0.21359979,-108.14837,-0.8954251,1564.8829,0.19966474,-110.031944,-0.83637303,2519.6936,0.11995359,-111.81782,-0.8026745,-9.9610405,-0.8394299,17.596798,0.4649809,0.0781416,0.45325264,-0.014362461,-0.94937676,-6.94614,16.511068,0.037239216,0.011321174,1.7676768,1.2787725,0.364,0.2830265,0.27857143,0.35977882
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-02-01-01-03.wav,0 days,0 days 00:00:04.037375,26.197918,0.21887624,23.10168,25.543798,28.036547,4.934866,313.9687,216.45883,26.618736,7.838254,0.22771598,1.0394377,0.035633378,0.16825268,0.32551113,0.28987774,4.0277066,2.3321419,3.3081748,2.3087945,0.028557565,1.0520471,1.7520813,0.78347385,3.6445012,1.0956165,4.725307,1.2606281,16.749615,0.59537834,506.15723,0.5038443,1096.3782,0.2465357,-118.90378,-0.7979392,1522.9305,0.18980515,-119.74932,-0.7507775,2479.7317,0.12454293,-120.29173,-0.7386748,-10.861552,-0.7075556,17.790886,0.44068524,0.073655225,0.47530797,-0.015441213,-0.6809065,-6.0054026,14.678861,0.03780047,0.0020840263,2.238806,1.511335,0.275,0.20205198,0.35666668,0.4173594
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-02-01-02-03.wav,0 days,0 days 00:00:03.970645833,29.581879,0.109158404,27.36548,29.502825,30.868675,3.5031948,158.57556,229.25404,40.36608,48.234108,0.32502824,1.1222498,0.030825824,0.23722774,0.49692535,0.46609953,6.468797,3.4628336,6.465821,3.2390256,0.026157156,1.169114,1.3256745,0.8098865,4.7940264,0.8702228,5.430098,1.3900048,16.235744,0.4998987,512.16144,0.49365312,1104.2423,0.20836446,-111.730125,-0.8562618,1523.0669,0.19434884,-111.91129,-0.8179449,2502.194,0.11814453,-113.34076,-0.79273283,-9.781723,-0.8135275,17.01259,0.45040357,0.060490683,0.64924115,-0.014615132,-0.7442204,-0.86047447,9.290841,0.050393287,0.009452109,2.0202022,1.5384616,0.29833335,0.22578873,0.28285715,0.3815275
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-02-02-01-03.wav,0 days,0 days 00:00:04.137458333,29.142742,0.20980614,25.56314,28.894623,29.601742,4.038601,158.98785,74.29976,29.20146,0.0,0.35338917,1.042037,0.020284757,0.30809802,0.6143118,0.59402704,5.4860034,3.475192,6.0076966,3.310936,0.028791452,1.1536138,1.3300716,0.8114465,4.661636,0.97055155,1.9236158,2.9644346,14.590674,0.6852404,513.31665,0.44794837,1106.4177,0.24071215,-110.07039,-0.87125146,1543.768,0.21282971,-109.489944,-0.82948935,2488.1123,0.11586731,-110.540985,-0.8103858,-10.0217285,-0.9061662,17.329073,0.46875292,0.06326039,0.6218881,-0.014981318,-0.90688354,-8.851405,19.222958,0.0006358281,0.008985024,1.6990292,1.2285013,0.39,0.28333724,0.39999998,0.39884833
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-02-02-02-02-03.wav,0 days,0 days 00:00:04.004000,29.023958,0.11229626,25.60721,29.266304,30.763077,5.1558666,623.251,669.2154,17.131071,31.5449,0.34571797,1.0252138,0.0213844,0.30004433,0.5646025,0.5432181,5.186899,3.7615721,6.0269814,3.8082368,0.029654613,1.1148249,1.3906916,0.79604167,5.0397754,0.861228,3.636114,1.7005473,16.059942,0.6492118,462.48923,0.42351255,1113.9248,0.21300511,-110.8922,-0.8744452,1482.1606,0.20527697,-110.47769,-0.83521557,2450.5137,0.11265387,-111.76252,-0.81315255,-10.572562,-0.69448054,18.222992,0.38536346,0.06783799,0.60192823,-0.015906671,-0.86461556,-6.068669,14.834075,0.0068879374,0.007228877,1.754386,1.0152285,0.465,0.4691748,0.39799997,0.3611869
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-02-01-01-01-04.wav,0 days,0 days 00:00:03.803791667,36.18098,0.08416428,33.613605,35.391945,38.29971,4.686104,160.05678,114.057396,16.52589,15.377526,0.1440331,1.1525487,0.008469569,0.0515622,0.282095,0.2736254,3.950743,2.3209531,2.5542867,1.8822964,0.031550955,1.4587094,1.0339671,0.9758915,7.695857,0.6313539,8.558157,0.9442232,22.64886,0.65192664,629.3537,0.43560094,1237.0598,0.26465136,-138.06818,-0.64195985,1602.654,0.19903669,-133.70995,-0.6481046,2790.5027,0.10606425,-137.08484,-0.59846735,-11.145851,-0.8580441,22.912188,0.5289601,0.14488663,0.1823136,-0.011614057,-1.194523,-1.6069491,9.990913,0.10063048,0.010000804,2.9023747,1.3368984,0.26,0.14324804,0.38833332,0.46146205
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-02-01-01-02-04.wav,0 days,0 days 00:00:03.737062500,37.38143,0.08296305,34.723648,35.743618,41.837982,7.114334,11.838253,4.8519254,10.327217,5.9551363,0.15799475,1.1193924,0.007706481,0.05937407,0.32248122,0.31477472,4.4446354,2.4016285,3.5538864,1.9151338,0.01650877,1.2152745,0.78780943,0.84421504,9.496519,0.44297135,8.909416,0.96301824,21.693905,0.48209172,628.62897,0.4030744,1308.8741,0.2993662,-140.03792,-0.63119507,1606.0258,0.17472203,-133.41563,-0.6533423,2791.1301,0.10381835,-136.28772,-0.6104524,-11.090762,-0.72261393,22.363728,0.43609783,0.14329796,0.20829102,-0.011120302,-1.1696879,-1.2559197,9.7275505,0.10213762,0.010711603,2.9569893,1.0899183,0.32,0.11357816,0.452,0.46593562
