file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-01-02-01-02.wav,0 days,0 days 00:00:03.870541667,34.34958,0.09260142,32.032497,35.22441,36.545742,4.5132446,101.65615,78.28416,89.32119,120.82128,0.20796795,1.2927177,0.0010339657,0.07507245,0.36474636,0.3637124,5.906816,4.260619,3.2068162,1.9653425,0.038267646,1.2676634,1.3121331,0.9240631,5.4317203,1.040978,6.117543,1.2722164,20.15679,0.4827848,492.4136,0.35203782,1220.9856,0.2348153,-138.36261,-0.64417714,1529.7252,0.15402976,-131.09695,-0.67328256,2620.2646,0.09064362,-133.44948,-0.6377791,-11.618713,-0.7750661,22.828737,0.38023382,0.11927143,0.25961402,-0.013023761,-1.2307059,-2.232847,10.458044,0.105084755,0.013492075,2.3316064,1.0498688,0.35,0.19634153,0.46400002,0.4381141
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-01-02-02-02.wav,0 days,0 days 00:00:03.837166667,34.711876,0.08673442,32.77439,34.972187,36.657356,3.882965,219.02979,155.04926,62.93866,106.71085,0.21190836,1.237209,0.0015171712,0.07121997,0.39647856,0.3949614,5.7574444,4.4856076,4.257554,2.4149847,0.038864594,1.5608989,1.5707186,0.9183753,5.8392243,0.8290656,5.902157,1.4602238,18.965889,0.44891125,505.02142,0.40612158,1138.5314,0.20341332,-137.20465,-0.65925443,1581.263,0.14667305,-126.906746,-0.70695347,2689.9514,0.12592942,-128.52876,-0.681212,-10.845413,-0.741125,20.48578,0.3761424,0.1260459,0.24110147,-0.013509011,-0.92516047,-0.89619786,8.380923,0.10756903,0.0138233965,2.094241,1.061008,0.36499998,0.15850867,0.5525,0.45151827
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-02-01-01-02.wav,0 days,0 days 00:00:04.137458333,35.354668,0.10867852,32.244606,35.40493,38.456028,6.211422,64.64456,31.3593,13.772202,22.367044,0.24985549,1.2016343,0.0010339657,0.16877887,0.4743095,0.47327554,6.73986,5.42197,5.8243403,3.1431942,0.05645766,1.3818666,1.517921,0.7420769,3.839431,1.5415646,7.6618495,1.352258,14.85237,0.5517849,622.21063,0.46818212,1105.4672,0.23639241,-142.46614,-0.6132439,1703.0588,0.18749616,-128.4872,-0.6920257,2808.8962,0.14778306,-128.76901,-0.68566835,-9.722535,-0.9059916,20.265951,0.4030534,0.12446742,0.21487002,-0.013155931,-1.0422502,0.9894287,6.2573805,0.109705515,0.015105376,2.669903,0.9828011,0.39,0.3327912,0.60249996,0.4573497
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-02-01-02-02.wav,0 days,0 days 00:00:04.137458333,35.710487,0.18393694,33.776646,37.324116,39.76834,5.9916954,104.8009,116.1643,113.347626,48.46006,0.25116384,1.3224642,0.004186049,0.14465582,0.442183,0.43799692,6.7557225,4.9950714,5.559704,3.6230717,0.104268976,1.6440938,1.9923719,0.71348614,3.8708704,1.3355898,4.7068434,2.6039388,14.985413,0.61617285,676.00055,0.44098344,1147.4749,0.26937497,-140.06618,-0.62366176,1701.5034,0.18493138,-128.95177,-0.69124174,2876.2087,0.13907662,-130.4078,-0.66707945,-8.332179,-1.2213506,20.180595,0.3870341,0.10946474,0.27585077,-0.011928777,-1.5339969,-0.67294574,8.42647,0.0803139,0.011427824,2.4271846,1.4742016,0.25166667,0.13716373,0.34714285,0.44444874
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-02-02-01-02.wav,0 days,0 days 00:00:04.004000,35.734467,0.10086573,33.73536,36.20605,38.318096,4.582737,128.74402,85.40975,56.681698,53.5131,0.30315012,1.1588517,0.0017661335,0.16271944,0.5913985,0.58963233,7.2415643,4.9261656,4.7948384,2.9988625,0.047060307,1.1234932,1.3327054,0.8040238,5.3291926,1.030124,6.250156,1.6253691,17.77383,0.5182996,586.97455,0.45318437,1111.2233,0.2497392,-136.97276,-0.65400726,1626.3517,0.1752103,-118.40032,-0.7791259,2746.9373,0.13502564,-120.58108,-0.7422934,-9.790455,-0.80400467,21.121202,0.40474316,0.13235356,0.20813595,-0.015064153,-0.85660845,-0.6862256,8.480466,0.104974896,0.014151597,2.255639,1.0152285,0.42249998,0.18659782,0.432,0.4394269
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-07-02-02-02-02.wav,0 days,0 days 00:00:04.037375,34.609264,0.13008831,33.01881,35.7561,37.24792,4.2291107,107.32282,83.66161,45.769726,33.921993,0.29312178,1.2824259,0.010138005,0.16639154,0.502534,0.49239597,8.5216,5.5474772,6.534978,4.2286525,0.053637307,0.9366083,1.3592414,0.675561,4.0355773,1.337306,3.9057255,2.4197075,14.287867,0.49075198,594.57153,0.45079935,1182.085,0.46406502,-141.433,-0.6228818,1644.0189,0.1772345,-126.74849,-0.7079763,2749.1611,0.13883373,-128.091,-0.6861915,-9.697493,-0.841193,21.776342,0.32182103,0.12268098,0.251962,-0.014011451,-0.93724185,-0.3302685,7.785103,0.08192704,0.010728957,1.9900497,1.0075567,0.3825,0.33980694,0.47,0.4221374
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-01-01-01-03.wav,0 days,0 days 00:00:04.037375,28.753046,0.11335058,26.73877,28.28262,32.273087,5.534317,46.35532,25.32106,44.06835,26.779106,0.25638103,1.2201705,0.02245841,0.14470437,0.42314628,0.40068787,4.2776055,2.530222,4.909631,5.0383563,0.044349756,0.8901336,1.4972986,0.6346368,2.7140155,1.5522078,4.232166,1.5362595,18.34579,0.52630997,755.18256,0.3339082,1084.5043,0.29391482,-137.61116,-0.6455873,1840.6862,0.14716299,-137.91682,-0.62009805,2840.8318,0.10795345,-139.04965,-0.60385877,-9.073568,-0.916334,16.122175,0.5120928,0.093408115,0.33042768,-0.014970408,-0.8369779,-1.6947881,10.162739,0.0634989,0.005040261,1.9900497,1.511335,0.21499999,0.08539125,0.36428568,0.42002916
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-01-01-02-03.wav,0 days,0 days 00:00:03.970645833,26.14714,0.13823906,24.130535,26.365723,28.15218,4.0216446,784.53406,507.29257,-72.00249,103.94751,0.18678178,1.1190075,0.010205709,0.09692757,0.3678298,0.35762408,4.9576435,4.4588356,3.6211357,2.4814587,0.05318822,1.2227001,1.6844625,0.7190094,1.762228,2.1836927,5.872468,1.2946807,20.682596,0.48134136,622.12335,0.48075405,1104.195,0.2566203,-145.74037,-0.57920474,1701.6897,0.20167756,-142.6668,-0.5851973,2692.9265,0.12438813,-143.19827,-0.5779779,-12.094131,-0.8245145,18.616577,0.57109535,0.08117672,0.51207787,-0.017647678,-0.845228,-0.29417068,9.274242,0.07396403,0.007440678,2.5252526,1.8041238,0.16428572,0.10279759,0.3225,0.40656334
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-01-02-01-03.wav,0 days,0 days 00:00:03.603604167,27.135357,0.08435353,24.866201,27.526033,29.051804,4.185602,358.01178,310.3757,79.62495,87.2404,0.20784248,1.1042918,0.01558418,0.06415942,0.41727394,0.40168977,3.105491,2.1633468,4.6665225,3.5780056,0.06088291,0.9844007,1.5599238,0.55463725,2.1272707,1.6868494,4.34029,1.6210129,20.145063,0.42788157,703.40375,0.45320866,1046.7882,0.2562174,-145.68636,-0.5875847,1775.8499,0.17304608,-144.60991,-0.5750981,2857.2097,0.13074918,-145.31647,-0.5643241,-9.751376,-0.8068095,15.099934,0.51806056,0.098322555,0.32010353,-0.015951911,-0.9096095,-4.9101596,12.935989,0.04491304,0.0016485462,2.2284124,1.4124295,0.204,0.12831211,0.40166667,0.41281214
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-01-02-02-03.wav,0 days,0 days 00:00:03.770437500,26.963745,0.12114878,25.05551,28.320255,29.427158,4.371649,275.10007,310.79346,30.927927,32.95565,0.29315108,1.0279429,0.036881443,0.16817924,0.51274544,0.475864,4.703471,4.588306,5.9970765,4.195035,0.05219436,1.4367421,1.5733188,0.54491436,2.3151708,1.886332,3.808274,4.9748263,16.01856,0.8826302,711.3726,0.43509394,1014.06665,0.24697582,-131.91356,-0.6985515,1793.6416,0.18642199,-131.20459,-0.68573594,2828.878,0.12095028,-132.94576,-0.6596932,-9.569165,-0.89484465,17.27163,0.48893705,0.098735236,0.3747152,-0.014726818,-0.9745871,1.1746507,5.8052154,0.076505855,0.005575901,2.393617,1.0781672,0.32999998,0.19646883,0.45999998,0.42280018
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-02-01-01-03.wav,0 days,0 days 00:00:04.104104167,26.589823,0.15375221,23.857073,26.405766,30.981817,7.1247444,109.38574,37.030567,48.175232,69.262344,0.24442261,1.1317757,0.019056257,0.12248162,0.45155284,0.43249658,4.328802,2.7368627,4.267584,3.0437696,0.06179537,0.8133125,1.8940662,0.5927499,0.59272295,6.9577684,4.364897,1.3608881,15.6163435,0.5969095,667.41223,0.42637986,1057.1029,0.2576747,-136.34236,-0.65893036,1703.8405,0.17676032,-137.88045,-0.624265,2752.341,0.12684706,-138.13713,-0.6198685,-8.562694,-0.8419,14.285612,0.5640551,0.079004735,0.4212113,-0.018780142,-0.67985696,-2.7312994,10.3570595,0.06537941,0.0024462822,2.444988,1.4851485,0.21666665,0.10656245,0.4333333,0.43226793
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-02-01-02-03.wav,0 days,0 days 00:00:04.104104167,26.299294,0.151341,23.843048,26.59378,29.912241,6.069193,264.38562,503.491,69.5754,44.32927,0.2505614,0.892144,0.03362441,0.18059818,0.45631552,0.4226911,3.8904274,2.9217122,3.2580047,2.390329,0.07760872,1.4073497,1.6448365,0.7962102,1.1690865,3.4513981,0.87723804,13.398522,14.792035,0.926296,643.9937,0.4238773,1079.9695,0.21886787,-127.15233,-0.73261076,1705.2515,0.1765479,-128.33105,-0.6928523,2763.4937,0.13005328,-129.54584,-0.6739353,-9.996324,-0.9243315,17.175491,0.5410088,0.079884276,0.49903622,-0.017825644,-0.7926216,-3.1658447,11.072997,0.054131426,0.00041617648,3.1784844,1.2376238,0.306,0.24005,0.478,0.39635336
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-02-02-01-03.wav,0 days,0 days 00:00:03.837166667,27.72653,0.14139761,24.539589,28.278994,30.584448,6.044859,419.5982,562.2136,136.48618,110.00517,0.34866476,1.2228329,0.023320926,0.21165878,0.53208447,0.50876355,7.4549303,6.2343,5.6851254,4.639954,0.050327905,0.9665179,1.7724454,0.6821905,0.37900695,12.780374,2.2325597,3.3648536,18.047031,0.5463794,843.33966,0.3127315,1068.0792,0.2856824,-109.14114,-0.8600206,1891.5692,0.15762858,-109.821396,-0.817989,2921.0342,0.11048939,-111.70727,-0.78658247,-9.119129,-0.7246415,17.721884,0.45535713,0.09495525,0.32588103,-0.01525946,-0.79452115,-4.4699764,11.628381,0.060619425,-7.4123745e-05,3.1413612,2.9177718,0.15272726,0.118865155,0.19888888,0.17116882
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-07-02-02-02-03.wav,0 days,0 days 00:00:03.937270833,32.31444,0.15284948,27.986446,33.45302,37.35382,9.367374,166.85129,167.16579,27.933655,33.64016,0.48954415,1.0326139,0.030275594,0.32690325,0.9047111,0.87443554,7.605679,4.053545,7.3878946,5.6659703,0.03876172,0.9874944,1.4378246,0.74919456,3.501455,1.5658065,4.770949,1.6332712,19.249786,0.4441065,783.9161,0.40536717,961.3232,0.28063065,-127.00794,-0.7201325,1845.6564,0.1988697,-116.48771,-0.7875467,2983.8237,0.14387842,-119.11914,-0.74375534,-7.983589,-0.93279177,17.184904,0.46203497,0.10802657,0.3514004,-0.014523904,-0.9798716,-1.305594,8.727802,0.06248475,0.0041516228,2.0408163,1.5503876,0.28,0.18601076,0.34166667,0.30932274
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-07-01-01-01-04.wav,0 days,0 days 00:00:03.903916667,36.930717,0.08279605,34.553707,36.95756,39.49529,4.9415817,49.82447,40.831078,24.063633,11.693695,0.20489298,1.230758,0.0010339657,0.03249437,0.46257135,0.4615374,7.40208,3.8188128,4.5597243,2.9752233,0.034838554,1.1858314,1.3258168,0.57674646,6.972776,0.72720844,10.010831,1.0461159,23.03575,0.5576797,572.0288,0.3976988,1213.2598,0.23812197,-155.72067,-0.5138083,1593.1445,0.19405732,-141.95633,-0.5963941,2715.2576,0.096033424,-144.67444,-0.55600214,-11.684065,-0.863778,24.294348,0.49103945,0.1153798,0.35503796,-0.014145091,-0.8862739,-1.3440865,10.716598,0.10350911,0.013837164,2.5706942,1.0416667,0.29749998,0.09120718,0.512,0.4693996
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-07-01-01-02-04.wav,0 days,0 days 00:00:03.903895833,40.346874,0.1374524,36.135925,40.167797,42.02022,5.8842964,113.39411,90.926125,38.662804,15.293942,0.22939968,1.2083026,0.01067321,0.04348482,0.48486412,0.4741909,7.111924,4.438269,6.397659,4.9285398,0.04513857,1.0122272,1.6256632,0.7158976,5.8586335,1.1247737,7.709163,1.5684108,18.142347,0.875336,593.1925,0.44114146,1172.3717,0.24879223,-156.95474,-0.49717408,1606.7268,0.2352189,-127.816574,-0.6927069,2705.4778,0.1387479,-129.93347,-0.66078633,-10.318501,-1.1123105,21.68931,0.5731304,0.11211005,0.32173735,-0.014156241,-0.92509764,-2.3220773,9.609656,0.10101933,0.008969979,2.3136249,1.0416667,0.3725,0.2182172,0.452,0.4612765
