file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-01-02-01-02.wav,0 days,0 days 00:00:03.770437500,36.545948,0.09895857,33.610565,36.680954,39.894047,6.2834816,130.35686,157.10469,32.964123,34.78127,0.28195107,1.4839405,0.0068836585,0.021688469,0.46321413,0.45633048,5.29852,3.4546475,6.4686837,4.306132,0.025411198,1.1747408,1.121617,0.65832424,6.7763286,0.6740426,5.7494297,1.6118288,16.319105,0.4687087,481.24374,0.3921285,1078.4901,0.25220925,-141.13914,-0.63706386,1533.4132,0.15343727,-121.18286,-0.76209956,2590.4817,0.11196838,-123.50391,-0.72457415,-8.320727,-0.81377184,18.64101,0.39206794,0.1352553,0.20318404,-0.010290234,-1.2781101,-0.601772,8.39564,0.10279803,0.013275662,2.1276596,0.8086254,0.5133333,0.38577482,0.525,0.46553734
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-01-02-02-02.wav,0 days,0 days 00:00:03.737083333,37.121372,0.14840801,34.01996,37.418392,41.05535,7.0353928,129.27701,93.09517,11.595247,11.386773,0.27644244,1.5033559,0.011010688,0.034400977,0.4660437,0.45503303,6.3696637,3.7422955,5.5713515,3.4512763,0.047442794,1.5242224,1.359474,0.8543882,5.62896,0.9692906,6.391828,1.5303218,15.375876,0.51019806,534.69446,0.49679786,1069.9689,0.28315842,-140.74213,-0.62155557,1608.4897,0.19001845,-121.11157,-0.7505886,2644.955,0.12666167,-122.83751,-0.719003,-8.315149,-0.8383922,17.964632,0.41037667,0.12763509,0.24344431,-0.010295602,-1.2746685,-2.908672,9.775616,0.07304152,0.005215251,2.1505377,1.3623979,0.306,0.20905502,0.404,0.46633032
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-02-01-01-02.wav,0 days,0 days 00:00:03.703708333,40.231407,0.10955967,36.563644,38.619583,44.076405,7.51276,67.857704,37.885094,102.76038,152.29474,0.5284464,1.4810455,0.008520987,0.15741839,0.94556636,0.9370454,15.496755,9.419423,14.599615,8.413429,0.03456535,0.791548,1.2025098,0.56915087,6.1968346,0.7592806,5.119372,2.0090077,9.334514,0.9946521,722.05585,0.49763623,962.74457,0.41346872,-134.25261,-0.65221965,1743.6838,0.21023181,-115.98128,-0.7947777,2769.7483,0.12310915,-117.10125,-0.774179,-5.638664,-1.4865042,14.548956,0.5260471,0.14049263,0.24463859,-0.009139785,-1.4193146,-2.4165423,8.598519,0.09847085,0.009021558,2.1680217,0.82417583,0.5433333,0.7260089,0.48499998,0.36417717
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-02-01-02-02.wav,0 days,0 days 00:00:03.670333333,40.346394,0.128836,35.622547,38.7018,45.863026,10.2404785,68.77659,70.29264,53.01545,50.727093,0.5490213,1.4989785,0.009568739,0.22241129,0.9384024,0.92883366,12.684311,6.798774,13.196176,8.210291,0.026924705,0.950328,1.0213825,0.5042864,6.601314,0.7300402,4.7526627,1.682474,8.735811,1.117598,724.42914,0.5078363,1025.6936,0.43781364,-125.94317,-0.7269657,1739.5374,0.20642042,-110.81261,-0.83962125,2768.9705,0.12979841,-111.71556,-0.8217915,-5.4247265,-1.5489715,14.254611,0.6018794,0.13900444,0.22795449,-0.008122663,-1.4074324,-0.85000044,8.372937,0.08537329,0.008382659,1.9125683,0.83102494,0.56666666,0.7377593,0.45999998,0.34835327
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-02-02-01-02.wav,0 days,0 days 00:00:03.703708333,38.071217,0.09953178,34.80545,38.082523,42.369446,7.5639954,47.474224,21.731188,24.484022,16.50035,0.40812227,1.4907719,0.013363356,0.05690965,0.6818808,0.6685174,10.855134,6.6197634,9.414856,6.7105985,0.032442167,0.87037235,1.1501377,0.60732585,6.844908,0.6250356,5.26854,1.7020413,12.013087,0.6236521,637.02637,0.5620876,980.7603,0.34590372,-135.91527,-0.6497551,1680.6311,0.21727574,-117.836586,-0.77750397,2735.564,0.14536063,-119.25886,-0.7540751,-9.020989,-0.9589296,17.956163,0.46429223,0.12196081,0.30845442,-0.014292604,-0.8637723,-0.021002432,7.12562,0.08328858,0.008643399,2.1680217,0.82417583,0.5333333,0.34988886,0.65333337,0.44783428
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_02\03-01-03-02-02-02-02.wav,0 days,0 days 00:00:03.870520833,38.69937,0.103600554,35.299854,37.282528,44.066654,8.7668,24.369314,5.206065,23.809584,6.5606613,0.44085136,1.5071915,0.008809768,0.0865148,0.713173,0.7043632,11.967116,7.050458,9.526961,5.523188,0.027720187,0.940539,1.117992,0.60812545,7.4548745,0.56290215,6.031223,1.5282239,14.089684,0.6160572,669.935,0.5014333,1029.4594,0.3271884,-130.40414,-0.6971715,1718.6833,0.20215091,-116.92296,-0.78274083,2759.1191,0.14190203,-118.41943,-0.7575159,-9.422857,-0.9788271,19.240904,0.451986,0.13082124,0.287439,-0.010332121,-1.4144602,-2.916538,9.542522,0.098194264,0.011282575,2.3316064,0.5249344,0.85999995,0.24,0.68,0.40307152
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-01-01-01-03.wav,0 days,0 days 00:00:03.770416667,30.739801,0.14526965,28.766277,30.609455,34.76924,6.002964,33.28777,22.759836,76.01618,50.550358,0.29046613,1.1813432,0.02138029,0.08377014,0.62000996,0.59862965,6.9209795,4.125239,6.0547853,3.0152392,0.055166975,1.9679111,1.5780144,0.74363816,4.510822,0.9625772,4.1023755,2.2643135,21.055935,0.45160905,629.79333,0.4381614,1096.0338,0.22547984,-128.22392,-0.73275423,1682.0555,0.19413291,-123.08894,-0.7396603,2730.8787,0.16145433,-125.354836,-0.704149,-10.648261,-0.65269256,20.283667,0.33995745,0.09342402,0.4591621,-0.012853189,-0.8879824,-0.5334427,11.272158,0.062181883,0.0105881,2.393617,0.8086254,0.50666666,0.44093338,0.53,0.478905
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-01-01-02-03.wav,0 days,0 days 00:00:03.603583333,35.502773,0.13129112,34.556835,36.23792,38.070087,3.5132523,155.85033,106.897354,62.83982,54.4997,0.35446158,1.1473733,0.01680351,0.13161655,0.7480178,0.7312143,9.3649235,5.949897,7.0965533,3.262866,0.03549488,1.7148091,1.2984508,0.6122576,6.799195,0.5540722,7.2845073,1.4258561,21.564224,0.47561005,607.04767,0.47150633,1097.9819,0.24569924,-145.94289,-0.58548236,1662.6868,0.21128334,-129.5633,-0.6749351,2742.3728,0.1464724,-131.84888,-0.640988,-12.149231,-0.6069677,21.941586,0.3252495,0.11724624,0.25906003,-0.013324211,-0.9615633,-1.6102769,12.728703,0.062278915,0.0073337955,2.2284124,1.1299435,0.3375,0.3980185,0.42,0.46208224
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-01-02-01-03.wav,0 days,0 days 00:00:03.503499999,31.480988,0.14726648,27.687447,32.92008,35.188988,7.501541,382.3111,410.61664,98.238594,89.29732,0.32856905,1.2553514,0.008428216,0.05137083,0.6536418,0.6452136,7.8201814,4.01922,9.480866,5.4653907,0.045649383,1.496282,1.1982627,0.7062851,5.8341713,0.6587373,2.7564914,4.108852,18.053017,0.49680746,605.33746,0.5026447,1097.0328,0.25594994,-134.66447,-0.6795577,1629.6018,0.2250755,-127.313614,-0.71028423,2615.844,0.1533121,-128.7854,-0.688018,-11.652598,-0.56298476,20.324402,0.3270215,0.12017321,0.2867091,-0.015684268,-0.8470994,0.3598057,7.3099265,0.09694361,0.0142602725,2.0057306,1.1627908,0.325,0.17528547,0.51,0.43116122
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-01-02-02-03.wav,0 days,0 days 00:00:03.503499999,31.48163,0.21122245,25.570377,33.159683,35.217464,9.647087,124.16735,159.35818,90.19585,15.708473,0.24620718,1.2698087,0.0010339657,0.06783893,0.45775288,0.45671892,6.162624,4.445849,6.4637046,3.6500013,0.049940027,0.8957022,1.5842563,0.65307385,4.4072227,1.1132662,4.799458,1.8450637,19.508455,0.44474635,620.218,0.49058983,1042.5906,0.20217612,-139.5291,-0.6343337,1669.2167,0.20980582,-134.80974,-0.64020336,2627.2378,0.15669441,-136.52916,-0.61497486,-12.613205,-0.5192508,21.125929,0.32321665,0.11558975,0.21226498,-0.01658468,-0.73609483,-1.017664,11.897796,0.096960105,0.015477291,2.0057306,1.4534885,0.236,0.19396907,0.42799997,0.45923412
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-02-01-01-03.wav,0 days,0 days 00:00:04.304312500,36.71913,0.17347045,35.12186,39.203796,39.922855,4.800995,163.96407,151.13792,87.71307,76.6422,0.6104645,1.1265762,0.024571855,0.290869,1.2046219,1.18005,12.979858,7.908058,12.851635,7.808775,0.053964924,2.108298,1.1564852,0.72765464,7.095188,0.78438747,5.189084,3.251135,15.655376,1.0469105,648.653,0.48037362,1102.0101,0.2782139,-132.51006,-0.683778,1682.596,0.22209574,-107.03842,-0.8596541,2736.481,0.1374887,-109.715034,-0.8139574,-10.795146,-0.7146446,20.675829,0.41041508,0.069669746,0.5496525,-0.016989907,-0.83614033,-0.5615658,11.179797,0.054915506,0.008911529,2.097902,1.1792454,0.41599998,0.31834573,0.5075,0.46836817
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-02-01-02-03.wav,0 days,0 days 00:00:04.404395833,37.2812,0.121817194,35.300034,38.36055,39.90176,4.6017265,53.26488,32.897003,30.243206,21.569902,0.87675905,1.1304367,0.06517401,0.39295837,1.7134695,1.6482955,13.729053,6.9625454,12.314728,7.4361963,0.03460667,1.1109565,1.2328019,0.9008162,7.460009,0.65203774,7.5518317,1.69235,16.130157,0.5857299,749.344,0.44427812,1019.0791,0.314929,-113.802414,-0.8485754,1843.438,0.22731212,-98.61584,-0.9317924,2869.4336,0.15904441,-101.06384,-0.88609403,-8.747863,-0.8359112,18.777012,0.45407125,0.07552594,0.54404235,-0.014073115,-0.90783024,-1.6388428,13.353055,0.053094566,0.009775106,1.5945331,1.1520739,0.46599996,0.38296732,0.378,0.38540366
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-02-02-01-03.wav,0 days,0 days 00:00:04.137458333,38.552647,0.15307127,34.389465,39.8429,42.688946,8.29948,651.0709,671.79626,39.503216,88.90676,1.014026,1.0773766,0.06046915,0.6243347,2.1347773,2.0743082,24.694195,13.1642475,16.321764,9.887968,0.058628537,1.3122064,1.3312439,0.5312677,4.651283,0.9598618,7.1597733,1.3554227,18.024614,0.64267915,785.17194,0.40330312,928.77856,0.3197208,-115.45371,-0.80856425,1839.7568,0.19169147,-99.53765,-0.9010822,3040.1892,0.14743732,-103.02575,-0.83837795,-8.164533,-0.79649276,19.392813,0.4038752,0.07979893,0.52058303,-0.00932383,-1.460124,-9.131092,19.306269,0.0060313833,0.0082972795,3.6407769,2.2113023,0.23777778,0.22169937,0.19222221,0.17125535
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_03\03-01-03-02-02-02-03.wav,0 days,0 days 00:00:03.837166667,36.885006,0.18292159,34.24066,38.195827,40.956272,6.7156105,156.87749,134.26901,32.11033,29.943398,0.6263557,0.9973391,0.06783137,0.43595886,1.2933313,1.2254999,11.8486185,6.149429,11.987902,7.580946,0.06543967,1.8200418,1.4216082,0.6721336,5.9953156,0.8737527,1.9772394,8.377393,14.375535,1.2277002,672.95245,0.5098216,1044.1499,0.31089672,-137.65248,-0.63407075,1697.5941,0.22504443,-112.914696,-0.81881315,2764.4966,0.14121446,-117.187546,-0.74879086,-11.299948,-0.6439167,21.493263,0.3467791,0.09848515,0.48370698,-0.012927435,-0.87356323,-3.3226652,16.430878,0.015124907,0.009363136,2.6178012,1.061008,0.4325,0.2654595,0.48499998,0.3551408
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-03-01-01-01-04.wav,0 days,0 days 00:00:03.503499999,36.963734,0.13987304,33.983177,35.82042,39.92292,5.939743,91.08194,13.386201,27.128876,10.016689,0.2033146,1.4119719,0.0010339657,0.015825436,0.39065862,0.38962466,6.866089,4.1976113,5.1260543,2.9742413,0.03482295,1.1272069,1.1810355,0.66127884,6.423974,0.77075046,6.7075043,1.2741139,17.771566,0.5522647,608.57825,0.4669354,1114.5819,0.29165924,-137.13535,-0.6487078,1597.7885,0.21127915,-132.08855,-0.6703399,2783.6265,0.11847367,-134.45442,-0.63438284,-9.622603,-0.89737207,19.795622,0.48196825,0.14375126,0.18495011,-0.011479669,-1.1264422,-1.4356903,8.509134,0.118456446,0.015132506,2.5787966,0.8720931,0.41666666,0.26849374,0.53,0.4721758
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_04\03-01-03-01-01-02-04.wav,0 days,0 days 00:00:03.536854167,40.820263,0.1039416,37.004005,41.25022,44.8471,7.843094,48.824615,19.643843,46.852516,33.06355,0.27908885,1.3987583,0.003243225,0.01816307,0.6048696,0.6016264,10.83406,6.2891545,7.6333914,3.924005,0.05725108,0.8574656,1.5029122,0.5138945,5.200765,0.829874,7.4813294,1.3272933,11.608449,0.6830112,703.2715,0.46974406,1037.1853,0.27296808,-147.47827,-0.56886566,1707.6356,0.17309108,-129.4945,-0.6877561,2826.7402,0.10092721,-130.29373,-0.6753337,-7.015677,-1.1277981,16.148897,0.44285855,0.14062977,0.26327783,-0.008752408,-1.6744518,0.86583793,5.799859,0.10526291,0.012934387,2.2727273,0.57636887,0.66499996,0.375,0.6966666,0.4375944
